item,itemLabel,startDate,endDate,psid
Q1132836,Yasukazu Hamada,2008-09-24,2009-09-16,Q1132836-414d80dd-4698-0f03-1dc8-73e4a5e76747
Q1138728,Yasuo Ichikawa,2011-09-02,2012-01-13,Q1138728-D76A908E-AAAD-4E29-B842-5CF740CE390A
Q1141271,Yoshimasa Hayashi,2008-08-02,2008-09-24,Q1141271-1A42570D-085C-4B55-AE08-ADABFE619582
Q1155846,Toshimi Kitazawa,2009-09-24,2011-09-02,Q1155846-330d2673-4c70-407d-f33c-b93ef1b84e84
Q1161024,Taro Kono,2019-09-11,2020-09-16,Q1161024-C181BA01-2295-4D75-A935-E165FD02DC29
Q1190328,Satoshi Morimoto,2012-06-04,2012-12-26,Q1190328-31CD5B11-EE4F-4EA6-9FA7-96527A3406B4
Q1335527,Shigeru Ishiba,2007-09-26,2008-08-02,Q1335527-cd950afd-4b11-07fe-068f-ec696a2908cc
Q1654408,Tomomi Inada,2016-08-03,2017-07-28,Q1654408-A4A1D7DB-2DFC-40BA-A671-D1401B3EA5B9
Q1654639,Takeshi Iwaya,2018-10-02,2019-09-11,Q1654639-5934219c-423d-3ef3-5d0f-174f4b69f11f
Q1995125,Nobuo Kishi,2020-09-16,,Q1995125-235A0E68-A2D7-4E95-8E33-A2FE7EB5355E
Q212373,Naoki Tanaka,2012-01-13,2012-06-04,Q212373-DF870DDE-2067-4BBE-A018-B72D977AE053
Q261703,Yuriko Koike,2007-07-04,2007-08-27,Q261703-B59CA514-2C96-406E-8088-FE6B7121F5D5
Q359480,Fumio Kishida,2017-07-28,2017-08-03,Q359480-F273C246-6269-4DE3-99F2-AACF28D24CAF
Q49969,Itsunori Onodera,2012-12-26,2014-09-03,Q49969-D0B54187-A86B-4456-97A3-B1E71BEE6C77
Q49969,Itsunori Onodera,2017-08-03,2018-10-02,Q49969-f18d3ef3-47f5-cc1c-2e7e-a15756711ddc
Q49999,Akinori Eto,2014-09-03,2014-12-24,Q49999-66e6eaff-4cb3-7dca-bbd7-b9b2421d8091
Q5530859,Gen Nakatani,2014-12-24,2016-08-03,Q5530859-4ca926b1-4106-7bca-7980-3af329c8d45f
Q697969,Masahiko Kōmura,2007-08-27,2007-09-26,Q697969-5618a538-4774-ad54-cd14-4dda25c17ce8
Q943732,Fumio Kyūma,2007-01-09,2007-07-04,Q943732-97c7ddfa-43a1-04a6-c61f-7443a8f75f08
