item,itemLabel,startDate,endDate
Q943732,Fumio Kyuma,2007-01-09,2007-07-04
Q261703,Yuriko Koike,2007-07-04,2007-08-27
Q697969,Masahiko Kōmura,2007-08-27,2007-09-26
Q1335527,Shigeru Ishiba,2007-09-26,2008-08-02
Q1141271,Yoshimasa Hayashi,2008-08-02,2008-09-24
Q1132836,Yasukazu Hamada,2008-09-24,2009-09-16
Q1155846,Toshimi Kitazawa,2009-09-16,2011-09-02
Q1138728,Yasuo Ichikawa,2011-09-02,2012-01-13
Q212373,Naoki Tanaka,2012-01-13,2012-06-04
Q1190328,Satoshi Morimoto,2012-06-04,2012-12-26
Q49969,Itsunori Onodera,2012-12-26,2014-09-03
Q49999,Akinori Eto,2014-09-03,2014-12-24
Q5530859,Gen Nakatani,2014-12-24,2016-08-03
Q1654408,Tomomi Inada,2016-08-03,2017-07-28
Q359480,Fumio Kishida,2017-07-28,2017-08-03
Q49969,Itsunori Onodera,2017-08-03,2018-10-02
Q1654639,Takeshi Iwaya,2018-10-02,2019-09-11
Q1161024,Tarō Kōno,2019-09-11,2020-09-16
Q1995125,Nobuo Kishi,2020-09-16,
